id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
11076,nissan sentra,2023,diesel,187728,903357,delhi,60465,coupe,automatic,top,False,delhi,Tamil Nadu,False,TN04,auction,nissan,elantra,sold,3,344661,4422460.08,average,2021-04-06 11:00:00,False,15438,213317,False,True
11077,hyundai elantra,2016,hybrid,39369,1734110,pune,72636,hatchback,manual,top,False,kolkata,Maharashtra,False,DL02,auction,hyundai,sentra,sold,3,1056805,3608450.43,excellent,2021-04-06 12:00:00,True,65623,117515,False,False
11078,toyota corolla,2016,diesel,58415,1290454,bangalore,80141,coupe,manual,mid,False,bangalore,Delhi,False,WB05,dealer,honda,civic,available,4,544325,4101927.55,excellent,2021-04-06 13:00:00,False,77408,286262,True,False
11079,hyundai elantra,2014,hybrid,161813,417893,hyderabad,91206,convertible,automatic,base,True,bangalore,Telangana,True,MH01,auction,ford,a4,sold,1,991106,1608906.52,poor,2021-04-06 14:00:00,False,33774,58621,False,False
11080,toyota corolla,2011,petrol,25176,1398846,pune,15630,hatchback,automatic,premium,True,bangalore,West Bengal,False,KA03,auction,hyundai,focus,sold,1,1100947,479401.28,good,2021-04-06 15:00:00,False,71228,174276,False,True
11081,toyota corolla,2019,hybrid,131018,2320783,hyderabad,84391,sedan,manual,top,True,mumbai,Karnataka,True,TS06,auction,toyota,civic,available,3,209083,2921049.94,poor,2021-04-06 16:00:00,False,61361,27260,False,True
11082,ford focus,2015,diesel,41378,2227657,kolkata,90588,convertible,automatic,premium,True,bangalore,Karnataka,True,DL02,auction,ford,corolla,available,1,2421197,1608695.46,average,2021-04-06 17:00:00,True,9657,234575,False,True
11083,nissan sentra,2018,electric,162155,2612418,chennai,67617,hatchback,manual,premium,True,kolkata,Telangana,False,WB05,dealer,nissan,elantra,available,3,937695,628645.67,poor,2021-04-06 18:00:00,True,43452,279713,True,True
11084,ford focus,2012,hybrid,101355,1473353,pune,3192,coupe,automatic,mid,True,hyderabad,West Bengal,False,TN04,auction,honda,elantra,sold,1,1969724,4175714.73,poor,2021-04-06 19:00:00,True,9601,176152,True,True
11085,ford focus,2021,petrol,67226,1258891,bangalore,28487,sedan,manual,premium,False,chennai,West Bengal,True,KA03,auction,audi,a4,sold,2,495807,2713737.38,great,2021-04-06 20:00:00,False,13631,197043,True,True
11086,honda civic,2009,electric,33569,1671992,hyderabad,23736,convertible,manual,base,True,hyderabad,Telangana,True,KA03,owner,hyundai,corolla,sold,3,483679,4632012.53,poor,2021-04-06 21:00:00,True,42667,75527,False,True
11087,honda civic,2020,electric,89716,2841071,delhi,29785,sedan,automatic,top,True,hyderabad,Maharashtra,True,TN04,dealer,toyota,a4,sold,1,112723,3211944.11,average,2021-04-06 22:00:00,True,58932,156584,True,True
11088,ford focus,2009,diesel,101000,2601224,hyderabad,40797,SUV,manual,base,False,hyderabad,Maharashtra,True,TS06,auction,honda,sentra,available,3,1987442,4407315.5,poor,2021-04-06 23:00:00,False,35846,54972,True,False
11089,ford focus,2005,diesel,178885,495665,hyderabad,94621,SUV,automatic,mid,False,kolkata,Maharashtra,True,TS06,owner,toyota,a4,available,4,2135935,3634055.84,good,2021-04-07 00:00:00,True,77948,50918,False,False
11090,toyota corolla,2019,hybrid,63022,870393,mumbai,2373,SUV,manual,top,True,bangalore,Tamil Nadu,False,DL02,owner,audi,elantra,sold,3,2415020,638485.03,great,2021-04-07 01:00:00,False,70885,38481,True,False
11091,ford focus,2017,electric,53666,2226868,bangalore,29595,coupe,automatic,base,True,bangalore,Telangana,True,DL02,owner,ford,corolla,available,4,1860869,3373700.44,average,2021-04-07 02:00:00,False,6684,237233,True,False
11092,ford focus,2014,diesel,46672,547176,delhi,12668,convertible,automatic,top,True,kolkata,Tamil Nadu,True,TN04,auction,bmw,civic,sold,2,2112269,4286299.08,great,2021-04-07 03:00:00,True,12705,163854,True,False
11093,honda civic,2005,electric,56593,694334,chennai,28836,hatchback,automatic,top,True,mumbai,Maharashtra,True,KA03,dealer,ford,3-series,sold,3,2402227,4996549.24,good,2021-04-07 04:00:00,False,60359,77708,False,False
11094,nissan sentra,2007,petrol,90390,2125894,delhi,98402,convertible,manual,premium,True,bangalore,West Bengal,False,DL02,dealer,hyundai,civic,sold,2,524568,4595165.73,average,2021-04-07 05:00:00,False,6041,136681,True,True
11095,hyundai elantra,2009,hybrid,145543,102163,hyderabad,87090,hatchback,manual,top,False,delhi,Tamil Nadu,False,DL02,auction,ford,3-series,available,4,773700,3619111.29,good,2021-04-07 06:00:00,False,42414,246556,True,False
11096,nissan sentra,2023,diesel,38503,174041,pune,93855,convertible,manual,top,False,hyderabad,Tamil Nadu,False,DL02,owner,toyota,corolla,sold,2,899153,1746427.72,average,2021-04-07 07:00:00,False,12649,251494,False,False
11097,toyota corolla,2007,diesel,21864,2544250,bangalore,64144,coupe,manual,premium,True,kolkata,West Bengal,True,KA03,dealer,honda,a4,sold,1,1897024,4210162.23,poor,2021-04-07 08:00:00,False,73046,31546,True,False
11098,toyota corolla,2011,diesel,119189,1496891,hyderabad,46758,coupe,manual,base,False,delhi,Delhi,False,TN04,auction,hyundai,civic,sold,2,1860343,2446794.25,good,2021-04-07 09:00:00,True,37436,152556,False,True
11099,nissan sentra,2008,electric,138678,2041124,hyderabad,25572,coupe,automatic,premium,True,delhi,Karnataka,False,KA03,owner,audi,a4,sold,2,893240,3458056.72,average,2021-04-07 10:00:00,True,47358,131943,False,True
11100,honda civic,2015,diesel,80671,2563126,delhi,62616,coupe,manual,base,False,hyderabad,Delhi,False,KA03,owner,ford,civic,sold,4,693226,2494531.8,great,2021-04-07 11:00:00,False,73795,291262,True,False
11101,honda civic,2008,diesel,75035,156806,pune,67901,SUV,automatic,mid,True,chennai,Delhi,False,MH01,owner,hyundai,civic,sold,4,119089,908772.09,good,2021-04-07 12:00:00,False,24066,201248,False,False
11102,nissan sentra,2010,hybrid,185496,339024,bangalore,4893,sedan,automatic,base,False,bangalore,Maharashtra,False,WB05,auction,hyundai,focus,available,2,2416671,493553.29,excellent,2021-04-07 13:00:00,False,44462,199735,True,True
11103,hyundai elantra,2016,petrol,8353,1353122,chennai,59259,SUV,automatic,mid,False,chennai,West Bengal,True,MH01,auction,bmw,elantra,sold,1,1346467,2203758.99,excellent,2021-04-07 14:00:00,True,12873,187446,False,True
11104,nissan sentra,2022,petrol,42137,2640666,mumbai,24986,hatchback,manual,mid,True,chennai,Karnataka,True,WB05,owner,ford,sentra,available,3,2467065,3375021.08,excellent,2021-04-07 15:00:00,True,41537,64054,False,True
11105,hyundai elantra,2008,petrol,20026,1297907,bangalore,21769,convertible,manual,base,False,chennai,West Bengal,False,TN04,dealer,ford,elantra,sold,3,1987498,3829968.42,poor,2021-04-07 16:00:00,True,43083,77373,False,False
11106,ford focus,2009,hybrid,54262,2922899,mumbai,62443,coupe,manual,base,True,delhi,West Bengal,False,TN04,owner,nissan,civic,available,1,1550426,596051.41,poor,2021-04-07 17:00:00,True,69737,181960,True,True
11107,nissan sentra,2006,electric,37003,645016,bangalore,33986,coupe,manual,premium,False,kolkata,Telangana,True,TN04,auction,bmw,3-series,sold,2,1070246,4619549.22,poor,2021-04-07 18:00:00,False,78254,178162,True,True
11108,honda civic,2006,petrol,118656,681213,chennai,87390,coupe,automatic,mid,True,mumbai,Karnataka,False,TS06,auction,hyundai,elantra,sold,2,1128913,1927011.87,great,2021-04-07 19:00:00,True,74374,163951,False,True
11109,honda civic,2009,petrol,138860,1731985,chennai,67650,sedan,automatic,mid,False,kolkata,Karnataka,True,DL02,dealer,bmw,civic,sold,2,1436834,1443968.75,great,2021-04-07 20:00:00,False,27436,277453,False,False
11110,nissan sentra,2014,hybrid,57766,1098318,hyderabad,86981,convertible,automatic,premium,False,kolkata,Maharashtra,True,TS06,owner,honda,corolla,sold,1,1231171,3300880.21,average,2021-04-07 21:00:00,True,36990,96908,True,False
11111,ford focus,2010,electric,154831,2515997,pune,7703,coupe,automatic,base,True,kolkata,Delhi,True,WB05,dealer,nissan,civic,sold,2,1276561,2207440.95,great,2021-04-07 22:00:00,False,56527,95207,True,False
11112,honda civic,2017,electric,188894,2439741,bangalore,60381,coupe,manual,mid,True,mumbai,Telangana,False,DL02,owner,bmw,elantra,sold,2,536152,1963991.17,great,2021-04-07 23:00:00,True,31609,114654,False,True
11113,nissan sentra,2023,electric,34353,2214339,bangalore,90772,coupe,automatic,top,False,pune,West Bengal,True,DL02,owner,toyota,civic,sold,1,852297,2173723.07,average,2021-04-08 00:00:00,True,42410,105021,False,False
11114,hyundai elantra,2011,electric,132929,2824575,hyderabad,94370,SUV,automatic,mid,True,kolkata,Karnataka,False,WB05,dealer,nissan,civic,available,4,1705440,618088.82,poor,2021-04-08 01:00:00,False,49201,194230,True,True
11115,honda civic,2017,diesel,185970,2757945,chennai,49039,SUV,manual,base,False,bangalore,Delhi,False,MH01,dealer,ford,3-series,available,2,435890,3608716.1,poor,2021-04-08 02:00:00,True,19717,243056,True,True
11116,hyundai elantra,2009,hybrid,7351,2412796,kolkata,80431,coupe,automatic,base,False,delhi,Maharashtra,True,KA03,owner,bmw,a4,available,4,820032,2920309.78,great,2021-04-08 03:00:00,True,76435,296462,True,False
11117,honda civic,2023,diesel,111931,1558256,kolkata,49329,convertible,automatic,premium,True,chennai,Delhi,False,WB05,owner,hyundai,corolla,sold,1,501039,4738248.75,good,2021-04-08 04:00:00,False,69485,214607,False,False
11118,toyota corolla,2006,diesel,135105,2598747,delhi,37155,sedan,manual,top,True,chennai,West Bengal,True,DL02,owner,ford,a4,sold,1,1177587,4411735.25,great,2021-04-08 05:00:00,False,34041,172123,False,True
11119,nissan sentra,2005,petrol,42957,1329569,kolkata,73520,convertible,automatic,base,True,kolkata,Tamil Nadu,False,TS06,dealer,honda,sentra,sold,4,2452966,3668366.89,excellent,2021-04-08 06:00:00,True,21232,172622,False,True
11120,nissan sentra,2007,diesel,90901,1063669,hyderabad,55129,sedan,manual,base,True,chennai,Delhi,True,DL02,auction,nissan,3-series,available,3,1026846,4506366.63,average,2021-04-08 07:00:00,True,66607,173359,False,False
11121,nissan sentra,2021,diesel,165131,2290370,pune,72047,SUV,automatic,mid,True,pune,Delhi,True,TS06,auction,ford,focus,available,2,1607402,4931020.33,poor,2021-04-08 08:00:00,True,38368,216714,True,False
11122,nissan sentra,2013,petrol,104405,931695,bangalore,70368,convertible,automatic,base,True,bangalore,Tamil Nadu,False,DL02,owner,nissan,3-series,sold,4,627847,1213470.32,great,2021-04-08 09:00:00,True,38162,201964,False,True
11123,ford focus,2011,diesel,122519,1951959,delhi,72278,sedan,manual,top,True,bangalore,West Bengal,True,TN04,auction,toyota,a4,available,1,711960,282113.63,poor,2021-04-08 10:00:00,True,33891,237904,True,False
11124,hyundai elantra,2020,petrol,191361,1595560,pune,3780,convertible,manual,top,False,delhi,West Bengal,False,TN04,auction,honda,corolla,available,1,679616,1381013.07,excellent,2021-04-08 11:00:00,True,13962,32107,True,False
11125,toyota corolla,2019,diesel,132661,814210,hyderabad,15650,hatchback,manual,mid,False,kolkata,West Bengal,True,MH01,dealer,audi,a4,sold,3,1645902,1233825.02,good,2021-04-08 12:00:00,False,39351,234399,True,True
11126,toyota corolla,2016,diesel,118548,385849,bangalore,98742,SUV,manual,base,True,delhi,Delhi,True,MH01,auction,ford,civic,sold,4,735822,3381693.99,great,2021-04-08 13:00:00,False,58075,266786,True,True
11127,hyundai elantra,2009,petrol,73525,2491816,pune,84661,convertible,automatic,premium,True,mumbai,Tamil Nadu,True,KA03,auction,audi,a4,available,2,2318507,781572.77,excellent,2021-04-08 14:00:00,True,61932,132855,True,True
11128,hyundai elantra,2021,petrol,194565,986573,kolkata,26623,SUV,manual,top,False,chennai,Tamil Nadu,False,WB05,auction,audi,elantra,available,4,930136,3357974.22,good,2021-04-08 15:00:00,True,33356,189830,False,True
11129,toyota corolla,2012,hybrid,165182,966911,bangalore,66537,hatchback,manual,top,False,bangalore,Telangana,True,KA03,owner,ford,elantra,sold,1,693029,3975923.5,average,2021-04-08 16:00:00,False,30898,38878,True,False
11130,hyundai elantra,2016,petrol,163225,1033596,hyderabad,28601,convertible,manual,base,True,chennai,Delhi,False,MH01,auction,bmw,elantra,available,4,985158,620499.57,great,2021-04-08 17:00:00,True,14245,66478,True,True
11131,hyundai elantra,2023,petrol,53484,2816008,kolkata,41580,sedan,automatic,mid,False,pune,Karnataka,False,WB05,dealer,nissan,elantra,available,4,748992,3230668.52,poor,2021-04-08 18:00:00,True,66680,164828,True,True
11132,honda civic,2013,electric,16649,1201208,kolkata,71602,sedan,manual,top,True,pune,Maharashtra,False,DL02,dealer,hyundai,focus,sold,4,2248211,3316703.77,poor,2021-04-08 19:00:00,True,58554,97431,True,True
11133,hyundai elantra,2005,electric,116829,652507,kolkata,70764,convertible,manual,mid,False,kolkata,Maharashtra,True,KA03,owner,hyundai,civic,sold,4,917587,1989952.53,average,2021-04-08 20:00:00,False,32585,69521,False,False
11134,nissan sentra,2006,electric,128964,2858806,mumbai,32844,sedan,automatic,top,False,bangalore,West Bengal,True,TS06,dealer,nissan,3-series,available,1,445059,4730158.53,great,2021-04-08 21:00:00,False,11205,204857,False,True
11135,honda civic,2015,hybrid,197877,1697181,kolkata,55136,coupe,manual,premium,True,kolkata,West Bengal,True,DL02,owner,hyundai,sentra,sold,2,731551,3106482.42,good,2021-04-08 22:00:00,False,21796,117487,True,False
11136,ford focus,2010,electric,66056,2361694,hyderabad,79272,SUV,automatic,base,False,bangalore,West Bengal,True,DL02,auction,hyundai,elantra,available,1,899964,3902398.84,excellent,2021-04-08 23:00:00,True,49503,293207,False,False
11137,toyota corolla,2019,hybrid,116555,1634493,chennai,40334,hatchback,manual,premium,True,hyderabad,Delhi,False,WB05,auction,hyundai,a4,available,3,1973759,1666261.28,excellent,2021-04-09 00:00:00,True,29745,124377,True,False
11138,toyota corolla,2010,hybrid,88501,539413,delhi,17958,hatchback,manual,top,False,kolkata,Maharashtra,False,KA03,owner,bmw,focus,available,4,1514169,1373199.97,good,2021-04-09 01:00:00,False,57402,178401,False,False
11139,ford focus,2008,electric,48188,772879,chennai,34107,coupe,automatic,premium,True,chennai,Delhi,False,TS06,auction,toyota,focus,sold,3,2318641,2693479.96,poor,2021-04-09 02:00:00,False,25686,64581,False,False
11140,hyundai elantra,2013,electric,57705,1971004,kolkata,39247,coupe,manual,base,False,pune,Tamil Nadu,True,MH01,auction,hyundai,a4,available,1,2416789,2699092.42,excellent,2021-04-09 03:00:00,False,54284,273491,True,False
11141,ford focus,2010,petrol,70306,988149,bangalore,56741,convertible,manual,mid,False,bangalore,Telangana,False,WB05,owner,honda,civic,sold,2,1172542,2860223.06,excellent,2021-04-09 04:00:00,True,18343,280301,True,False
11142,nissan sentra,2020,petrol,63701,671595,pune,45322,hatchback,manual,premium,True,chennai,Delhi,False,TS06,dealer,audi,a4,sold,2,2257754,4117164.5,poor,2021-04-09 05:00:00,True,21380,100374,True,True
11143,ford focus,2007,hybrid,12819,260671,hyderabad,9976,sedan,manual,premium,True,chennai,Maharashtra,True,KA03,auction,toyota,3-series,available,4,351648,4032625.95,excellent,2021-04-09 06:00:00,False,47805,227506,False,True
11144,hyundai elantra,2023,electric,181643,826147,mumbai,511,convertible,manual,premium,True,kolkata,Delhi,True,TN04,owner,honda,civic,sold,1,2425321,2895048.83,excellent,2021-04-09 07:00:00,True,10793,15831,False,False
11145,hyundai elantra,2013,petrol,34885,1650921,bangalore,55643,coupe,automatic,mid,False,chennai,Maharashtra,True,TS06,auction,ford,focus,available,4,2263528,4938071.53,good,2021-04-09 08:00:00,True,62213,282426,False,True
11146,nissan sentra,2017,electric,130925,555136,pune,96624,coupe,manual,top,True,chennai,West Bengal,True,WB05,owner,bmw,3-series,available,2,287361,4786550.4,good,2021-04-09 09:00:00,True,37285,193726,False,True
11147,toyota corolla,2011,petrol,130575,2097820,chennai,68170,SUV,manual,premium,False,kolkata,Tamil Nadu,False,TN04,dealer,honda,3-series,sold,4,2364046,366152.64,good,2021-04-09 10:00:00,False,63297,161921,True,True
11148,nissan sentra,2017,electric,57673,2322096,kolkata,54669,hatchback,automatic,mid,False,hyderabad,Maharashtra,True,KA03,auction,nissan,corolla,available,4,394559,4088357.52,poor,2021-04-09 11:00:00,False,59433,217803,True,False
11149,toyota corolla,2005,electric,66430,1768190,hyderabad,69770,coupe,manual,premium,True,delhi,Delhi,False,WB05,dealer,nissan,elantra,sold,4,233491,2251031.87,excellent,2021-04-09 12:00:00,True,24860,206597,True,False
11150,nissan sentra,2023,electric,153480,386659,chennai,60377,sedan,manual,base,True,mumbai,Telangana,False,DL02,owner,toyota,focus,sold,1,1543545,957104.06,poor,2021-04-09 13:00:00,False,78331,194959,True,True
11151,ford focus,2009,electric,29231,1646268,kolkata,71335,coupe,automatic,top,True,hyderabad,Delhi,True,MH01,dealer,honda,sentra,sold,4,1557305,3018821.42,average,2021-04-09 14:00:00,True,6356,157712,False,False
11152,toyota corolla,2019,electric,161687,2839492,bangalore,78274,convertible,automatic,top,True,bangalore,Delhi,True,TS06,auction,nissan,3-series,sold,1,1403969,2303868.01,average,2021-04-09 15:00:00,True,26832,25584,True,False
11153,honda civic,2021,diesel,115523,1540078,delhi,82271,convertible,automatic,premium,False,bangalore,Maharashtra,True,MH01,dealer,nissan,a4,available,2,1277957,1329819.25,great,2021-04-09 16:00:00,True,24633,105155,False,False
11154,honda civic,2016,petrol,59506,1042794,delhi,47548,coupe,automatic,premium,True,bangalore,Karnataka,False,WB05,owner,toyota,focus,available,1,2246037,927468.39,average,2021-04-09 17:00:00,True,73028,129921,False,False
11155,hyundai elantra,2021,electric,37705,1468082,delhi,81554,sedan,automatic,premium,False,pune,Tamil Nadu,False,KA03,owner,nissan,focus,sold,4,2389224,2009709.78,good,2021-04-09 18:00:00,True,67048,112829,True,True
11156,honda civic,2007,hybrid,32330,2592907,hyderabad,4996,hatchback,automatic,premium,False,delhi,Tamil Nadu,True,WB05,dealer,nissan,3-series,sold,1,1389153,1546554.63,good,2021-04-09 19:00:00,True,13601,208748,True,False
11157,ford focus,2021,diesel,36720,2041237,delhi,62262,sedan,manual,premium,True,chennai,Tamil Nadu,True,TS06,owner,toyota,civic,available,3,2297953,4775411.83,excellent,2021-04-09 20:00:00,False,30176,227602,True,False
